archetype_id;usage_type_tabula;usage_type_statistik;usage_simplified;building_period;building_status;energy_carrier_primary;Af_m2;Aroof_m2;GFA_m2;Aocc_m2;people0;E_final_heating_MWhyr;E_final_dhw_MWhyr;E_final_cooling_MWhyr;E_final_user_MWhyr;Q_use_heating_MWhyr;Q_use_dhw_MWhyr;Q_use_cooling_MWhyr;Q_use_user_MWhyr
EFH IV_1960-79_reno_hp;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1960-79;renovation;heatpump;210.08000000000004;103.9;366.5;208.0;2.97;2.2965483821239268;2.2415351491454167;0.44747797309542003;9.004152290445072;6.88964514637178;6.72460544743625;1.11869493273855;9.004152290445072
EFH V_1980-89_reno_hp;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1980-89;renovation;heatpump;210.08000000000004;103.9;366.5;208.0;2.97;2.4170414084862;2.24282529734125;0.41938315389111597;9.00423644592336;7.2511242254586;6.72847589202375;1.04845788472779;9.00423644592336
EFH VI_1990-99_reno_hp;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1990-99;renovation;heatpump;210.08000000000004;103.9;366.5;208.0;2.97;2.983292388880397;2.24488261590431;0.44602857972183596;9.004030434244475;8.94987716664119;6.73464784771293;1.11507144930459;9.004030434244475
RH I_Bis 1919_reno_hp;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;bis 1919;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;14.2588036610966;21.668777581467598;5.17313995206612;79.80494753704818;42.7764109832898;65.0063327444028;12.9328498801653;79.80494753704818
RH II_1920-44_reno_hp;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1920-44;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;17.404816274498298;21.674399089347634;4.76734885287528;79.80516556986512;52.2144488234949;65.0231972680429;11.9183721321882;79.80516556986512
RH III_1945-59_reno_hp;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1945-59;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;13.317872783785267;21.66646505415733;5.3932331379622;79.80504618261713;39.9536183513558;64.999395162472;13.4830828449055;79.80504618261713
RH IV_1960-79_reno_hp;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1960-79;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;13.388960107105;21.667411576332466;5.19937579499824;79.8047537237642;40.166880321315;65.0022347289974;12.9984394874956;79.8047537237642
RH V_1980-89_reno_hp;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1980-89;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;15.149646505558366;21.669445908798803;5.32194334135096;79.8061719784653;45.4489395166751;65.0083377263964;13.3048583533774;79.8061719784653
RH VI_1990-99_reno_hp;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1990-99;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;13.388960107105;21.667411576332466;5.19937579499824;79.8047537237642;40.166880321315;65.0022347289974;12.9984394874956;79.8047537237642
MWB I_Bis 1919_reno_hp;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;bis 1919;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;16.502541861377335;21.6724304567679;4.964089732471161;79.80446408733093;49.507625584132;65.0172913703037;12.4102243311779;79.80446408733093
MWB II_1920-44_reno_hp;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1920-44;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;15.089152452318267;21.6705193871428;5.01919886148808;79.80398642740647;45.2674573569548;65.0115581614284;12.5479971537202;79.80398642740647
MWB III_1945-59_reno_hp;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1945-59;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;23.512774783123135;21.685608880197368;3.635523869261152;79.80362596307164;70.5383243493694;65.0568266405921;9.08880967315288;79.80362596307164
MWB IV_1960-79_reno_hp;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1960-79;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;12.6718513427373;21.6643755347244;5.8732544075508795;79.80616860291313;38.0155540282119;64.9931266041732;14.6831360188772;79.80616860291313
MWB V_1980-89_reno_hp;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1980-89;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;30.52070333992067;21.6911292820858;3.6042458554428323;79.80234898406245;91.562110019762;65.0733878462574;9.01061463860708;79.80234898406245
MWB VI_1990-99_reno_hp;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1990-99;renovation;heatpump;703.1840000000001;248.8;1127.78;697.12;18.05;22.016581985429536;21.682243124509;4.13802353891412;79.80229349179234;66.0497459562886;65.046729373527;10.3450588472853;79.80229349179234
